"Study","Site","Study_length","UniqueID","BlockUnique","Block","PlotUnique","Plot","SppN","Plot_Biomassxbar","Plot_Biomasssd","Plot_TempStab","Plot_Asynchrony","Hill_0","Hill_1","Hill_2","FDis3","RaoQ3","FRic3","FDis4","RaoQ4","FRic4","SLA","LDMC","LeafN","LeafP","PCAdim1_3trts","PCAdim1_4trts","PCAdim1_4trts_site","PCAdim1_3trts_site","eMPD","eMNTD","ePSE","sMPD","sMNTD","sPSV"
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_14_86","14_Lanta_drt","14","86_Lanta_drt","86",3,3.02192,0.629212571989785,4.8027012404467,-1,1.66666666666667,1.39981944227533,1.34018515341253,0.607338167690408,0.964730181298112,0,0.0765367879744832,0.0150354407361407,0,24.3228345026619,0.270520390251251,2.15229189244286,0.204329278107929,0.325252995146829,0.28090310134189,1.10241684059134,1.04388638805948,0.464501780497058,1.58800265882789,0.0478736502872284,1.58800265882789,1.58800265882789,0.0818333611795447
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_15_135","15_Lanta_drt","15","135_Lanta_drt","135",6,72.89372,37.954180138292,1.92057158748787,0.607280017959444,3.66666666666667,2.63510294246623,2.27156666247262,1.01594462445066,1.48576483109405,1.63637823410757,0.155699206806398,0.0355847116613221,0.0539847343994905,22.5615573429142,0.21506840173619,2.48200585658217,0.175783407122495,0.609610917602783,0.256864657430743,-0.0535544924690105,-0.0431300859004307,8.45806691687605,14.4861509630697,0.59055559206399,16.8597847111333,14.1932021243696,0.868822759209926
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_15_183","15_Lanta_drt","15","183_Lanta_drt","183",12,196.536484736842,102.134347527536,1.92429373168371,0.0745712997689243,6.33333333333333,3.09503186548331,2.49344203284738,0.948082416422442,1.23844363457404,3.60275318113996,0.162081716827207,0.0370217988609097,0.115440528227674,20.4344939421828,0.214920503009072,3.02805847588823,0.179633179543871,0.847379020495062,0.478671116689141,-0.305347412373717,-0.284794348827186,7.79572170704255,3.7542909421285,0.473742120657197,14.3957719066179,4.93165981096218,0.741846618041643
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_15_87","15_Lanta_drt","15","87_Lanta_drt","87",3,115.337671428571,75.7267039901758,1.52307792827659,0.286563354405005,2.33333333333333,1.66897047780946,1.51791285243433,0.707322672440607,0.846229685280531,0.332632760507319,0.114472766062567,0.0222426455998056,0.0173896937634897,17.3428595083514,0.240847038728154,2.590035713989,0.212254063252638,-0.00121808138603851,0.0562667616668399,-0.581338499483345,-0.642341097438397,4.15222347087414,13.8316118192208,0.41525316689363,17.5138415126637,15.6223618221109,0.902527782418813
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_16_136","16_Lanta_drt","16","136_Lanta_drt","136",6,114.27544,64.2177078581639,1.77950044950837,-0.170581164005023,3.66666666666667,2.11207353135334,1.83045308755547,0.643462928950063,0.60720065537635,2.05466825261907,0.108177579358059,0.0178575594477458,0.113920730231593,20.1135360301045,0.212129529183673,3.07836237660589,0.144272183501903,0.864421225742944,0.198286164998528,-0.459460499268873,-0.37420415128957,4.08631803841788,2.8473090589539,0.287245263293451,10.7068864291438,3.61044168753121,0.551750023461047
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_16_184","16_Lanta_drt","16","184_Lanta_drt","184",12,101.60095,31.9734779436631,3.17766338022468,0.0726910196484801,8,3.24646389044733,2.3773504487327,1.0643944059026,1.46729081084013,5.5421393927553,0.18471912275387,0.0424651576048764,0.149447220264686,21.3389519405933,0.223302758307111,2.8151018428308,0.163275793869077,0.733859460662072,0.254777103390121,-0.090229582831968,-0.0484074401046477,8.09487298037846,3.80337511480873,0.47673951434586,14.6622858279092,4.13351631706553,0.755580681935784
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_16_40","16_Lanta_drt","16","40_Lanta_drt","40",1,1.10359333333333,0.810446388191923,1.36171047142972,NA,1,1,1,0,0,0,0,0,0,25.2303904309444,0.290320728291333,4.0288755849514,0.212128866909009,2.03951427184993,1.75482630555486,2.15176752177683,2.14477365754239,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_16_88","16_Lanta_drt","16","88_Lanta_drt","88",3,14.7763,15.0257153823703,0.983400764887178,0.980546524294446,2,1.48701300864374,1.33686881905488,0.521418598204169,0.651533792217767,NA,0.0825749739275856,0.0152004056819371,NA,24.7101506699031,0.191288484996942,2.28736959876496,0.180289184621353,0.773716993385988,0.425753713040013,-0.049172646064858,-0.047401055244926,2.74484765077006,11.803404732318,0.282896389297087,11.803404732318,11.803404732318,0.608256086498666
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_17_137","17_Lanta_drt","17","137_Lanta_drt","137",6,191.804274444444,186.108647389647,1.03060377437956,-0.31460393328252,3,1.70625415906049,1.50363094480707,0.582451390765894,0.811186474161367,0.816875024888879,0.0984181869016183,0.0229768863426943,0.0477402372536508,17.1318681137708,0.211778504033275,2.79482994136176,0.201081235532124,0.260442204260518,0.16860064167401,-1.03158281033244,-1.0611472292854,3.86070919080029,11.4722427685834,0.311968368523113,15.9565580751828,10.9505115096682,0.822277452049492
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_17_185","17_Lanta_drt","17","185_Lanta_drt","185",12,136.204896666667,104.500194759348,1.30339371118237,0.577336473252259,7,3.47275744116617,2.64679555343711,1.13312680007087,1.67070937221588,5.1366050768566,0.192611196710184,0.0463520182884472,0.140037728755485,20.2921275930327,0.220688460597157,2.84872838634167,0.177072539137943,0.649732224448991,0.29729003750656,-0.301376137761291,-0.283772690556736,8.15696511705987,4.47565205232914,0.490404626832932,14.7508434822074,5.78299235492432,0.760144257739085
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_1_73","1_Lanta_drt","1","73_Lanta_drt","73",3,26.7454733333333,21.015377945726,1.27266201932727,0.997686016048186,2,1.32473256182782,1.17554473897842,0.472811396424439,0.750424556728459,NA,0.0583147727401513,0.0114153265678811,NA,17.9703672798332,0.316248796526461,2.1225827287417,0.20879819741925,-0.613474447487367,-0.449216892088894,0.56336020582216,0.480865332808991,2.89041148852824,19.4053212032164,0.297898855500435,19.4053212032164,19.4053212032164,1
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_17_41","17_Lanta_drt","17","41_Lanta_drt","41",1,92.8055333333333,65.1080441352936,1.42540809766125,NA,1,1,1,0,0,0,0,0,0,17.3289199741319,0.318539627997007,1.95415538477294,0.208503921639969,-0.847874866143662,-0.643951473694394,0.423019111590327,0.333853472155232,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_17_89","17_Lanta_drt","17","89_Lanta_drt","89",3,45.900965,27.5686010867732,1.66497258440952,0.737043474095502,1.33333333333333,1.02039956885823,1.00724052504031,0.0236030211047342,0.0393068008322507,0,0.00273746307151887,0.000528724027687677,0,17.374256783172,0.318225226435966,1.95536597507317,0.208486564568358,-0.840325121317624,-0.637921679552281,0.427370447392534,0.338383977241302,0.0168802929711531,0.794001329413943,0.00173975919227292,0.794001329413943,0.794001329413943,0.0409166805897723
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_18_138","18_Lanta_drt","18","138_Lanta_drt","138",6,102.906375,71.5065154771752,1.43911885949536,0.83125118338418,4,2.50792108575925,2.19400208280057,0.664830116091372,0.658339798176912,2.17035264965302,0.1180979982021,0.0210297074789586,0.0462165113192903,25.0989649961849,0.210340827322333,2.26597852534331,0.168366651723554,0.732648524178026,0.299916955516864,0.293981353055731,0.313722792653532,7.42188360277135,6.46280406996578,0.522832339227286,14.6788165595741,8.01911386827282,0.75643254784884
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_18_186","18_Lanta_drt","18","186_Lanta_drt","186",12,75.8830092307692,52.6026584065541,1.4425698534908,0.746428213553018,8.66666666666667,4.04274397144377,2.73905253538108,1.2138531696778,1.99714827031997,6.22459229162034,0.20012440303832,0.0516876392668844,0.171466605587335,21.3869499510777,0.189208202861007,2.55442432988351,0.194114976779042,0.627828860156332,0.413433821580674,-0.629524977584848,-0.646558754536711,8.93943988887929,3.97490005450336,0.525243497705138,15.0152853127379,4.60985618913018,0.773771542119547
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_18_42","18_Lanta_drt","18","42_Lanta_drt","42",1,34.87429,47.5869884758985,0.732853477745557,NA,1,1,1,0,0,0,0,0,0,25.0306036309531,0.259184202506662,3.91860649264075,0.223019486283238,2.02818936250812,1.82608444163951,1.6183722139169,1.59261987958542,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_18_90","18_Lanta_drt","18","90_Lanta_drt","90",3,30.9715057142857,37.288929746641,0.830581781904739,0.977287379790561,2.33333333333333,1.65628692302296,1.48585751911426,0.485374258986133,0.43477632548505,0.186375607705928,0.101352549846273,0.0189035293226795,0.0124254153372822,23.0866662841142,0.245732379372805,3.78330845181223,0.180774540376913,1.72578419986358,1.2209721364039,0.914635119172313,0.958794972968904,2.34800337903259,7.1037778303824,0.212944590594387,7.02995976566801,6.68806557120134,0.362269693557188
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_19_139","19_Lanta_drt","19","139_Lanta_drt","139",6,120.89902,49.3638028092812,2.4491431599607,-0.103983856375255,4,1.68952055383876,1.38548565532964,0.499221151791932,0.575490581931047,0.718318414983597,0.07896691518588,0.0150436086841279,0.0596884912416262,19.3112456620543,0.212568318028488,2.96601376865776,0.163835598006874,0.667772635891369,0.197971972451006,-0.60815741459682,-0.562777291326023,4.05847330603053,3.14516925896859,0.27954560559866,13.8907042325924,5.03245691395591,0.71581934084606
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_19_187","19_Lanta_drt","19","187_Lanta_drt","187",12,206.6765525,130.268776985477,1.58653944009194,0.245324943341913,6.66666666666667,2.80402653723721,1.99601477598146,0.755447086908382,1.0200512509392,6.06823312438466,0.126522621555535,0.0281590395031833,0.156874847762175,22.4502509566897,0.213728552618628,2.68163096641571,0.167761450914898,0.779714498503867,0.328880902675557,-0.0516564998247737,-0.0197390700640397,6.17964720860871,8.95962396645147,0.388084688771259,16.3026080065379,9.59174864391606,0.840110186057406
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_19_91","19_Lanta_drt","19","91_Lanta_drt","91",3,104.329566,94.3271716354287,1.10603937541168,0.941194700194032,1.66666666666667,1.03822970323398,1.01413099342948,0.0145811461753292,0.00822298316063537,0.124946229633329,0.00305626157106522,0.00037116752328611,0.0012229704051919,24.8882872650383,0.146511166035518,1.6929500708385,0.210507366645001,0.422695885488825,0.376062789908843,-0.827264231361997,-0.893408105403096,0.079795440837656,1.52060988744638,0.00616805875064027,3.8987533446659,2.70508794509376,0.200911559455129
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_20_140","20_Lanta_drt","20","140_Lanta_drt","140",6,130.4011,75.5222643812538,1.72665770906583,-0.252856341155836,3.66666666666667,2.32928750227742,2.03273222844348,0.642334117777382,0.930607081013437,2.11665992072343,0.122202246126737,0.0284781067320032,0.0553002992021878,20.5491737747734,0.211610515975776,2.96364582116614,0.197842048488637,0.815104073356582,0.6182652626439,-0.327670722119162,-0.334064071195903,3.85831160160114,3.44433776009225,0.250612024017322,9.40650983688027,3.14898328994642,0.484738682672315
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_20_188","20_Lanta_drt","20","188_Lanta_drt","188",12,117.869498421053,54.0032479182856,2.18263721099526,-0.0338096972477884,6.33333333333333,3.82322853886884,3.27872797138716,1.24520128214453,1.67607984517769,3.55587495619882,0.204670558751313,0.0479395175093834,0.103056204548875,22.3131119861432,0.207215810594792,2.7002586544533,0.184942320110723,0.803370298303018,0.488274526643112,-0.143161695005056,-0.140285393319168,10.0350839059104,9.76766388221382,0.613500354367883,15.1306903361739,9.49364042814235,0.77971862344984
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_20_44","20_Lanta_drt","20","44_Lanta_drt","44",1,86.1543466666667,108.784718420624,0.791971040762769,NA,1,1,1,0,0,0,0,0,0,25.0306036309531,0.259184202506662,3.91860649264075,0.223019486283238,2.02818936250812,1.82608444163951,1.6183722139169,1.59261987958542,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_20_92","20_Lanta_drt","20","92_Lanta_drt","92",3,95.6983657142857,67.9293352245098,1.40879290807128,0.0306983338668881,2.33333333333333,1.71264375841798,1.54681440576754,1.04486321040562,1.68201351444711,2.82327811718571,0.146052749166845,0.0325660173540151,0.011123421760014,21.2115157785228,0.286493433775223,2.90495496542266,0.215907417245032,0.574238557795599,0.578620506161464,0.981337308611503,0.922896868916243,6.51714945124438,19.2709672274811,0.640579266050911,18.9645047673251,18.5236883314338,0.97728373412246
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_21_141","21_Lanta_drt","21","141_Lanta_drt","141",6,88.21946,44.9722014727396,1.96164424046431,-0.554313967455448,3.66666666666667,2.11254319725322,1.78212916532974,0.768692552437708,1.05724839513539,2.59336582129961,0.13468997729845,0.0302695459642373,0.0664736000671658,22.7604725156417,0.235128870597121,2.77864449331163,0.158183694671925,0.826871284497626,0.295127263410112,0.351354545717644,0.400861411203705,4.99323707050108,5.88383284009629,0.358114497878976,14.9330176433776,9.4155798875657,0.769532103436788
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_21_189","21_Lanta_drt","21","189_Lanta_drt","189",12,55.834416,32.7335532291723,1.70572426430749,0.461870873000313,6.66666666666667,3.60101568059992,2.77021233424806,1.13013237909235,1.58763867161443,4.54567220526766,0.181300648787003,0.0416910612047274,0.131228227864859,23.2104550095929,0.207301885798467,2.80426758905017,0.17576051828318,1.00190845996129,0.576456598596478,0.0482804451255124,0.0723139556695177,9.11795798423736,5.32016200527827,0.554154228163554,14.7003120510846,5.40402256115703,0.757540259042353
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_21_45","21_Lanta_drt","21","45_Lanta_drt","45",1,56.6535933333333,61.4601357411463,0.921794145915055,NA,1,1,1,0,0,0,0,0,0,17.3289199741319,0.318539627997007,1.95415538477294,0.208503921639969,-0.847874866143662,-0.643951473694394,0.423019111590327,0.333853472155232,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_2_170","2_Lanta_drt","2","170_Lanta_drt","170",12,68.6598,31.2207555833255,2.19917163172919,0.305923085054806,5.66666666666667,2.27782262836625,1.88609966529706,0.814973138743275,1.1480898295684,2.99508524710084,0.134734181808205,0.0315172396259801,0.0723475359065739,22.9245458542495,0.224029894870961,2.53855638505105,0.194713857946014,0.671092424676488,0.467310769252721,0.206355085487177,0.184220441858032,6.70217260946512,4.99290493406247,0.422558577728194,15.1621437558763,8.14140317374735,0.781339489158426
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_21_93","21_Lanta_drt","21","93_Lanta_drt","93",3,36.2223033333333,26.1196271698512,1.38678485331304,-0.751651639529224,2,1.33535681692198,1.22914733817683,0.370761043469428,0.440378005599638,NA,0.0574578033670262,0.0105312579583696,NA,24.7457154014336,0.204265806973297,2.6075252756461,0.186495847545081,1.01794232772006,0.680756712162519,0.263495421202515,0.263760214587861,2.50464298341516,16.7604225878685,0.258139811981058,16.7604225878685,16.7604225878685,0.863702404734763
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_22_142","22_Lanta_drt","22","142_Lanta_drt","142",6,181.284092,79.8708388011341,2.2697156399142,0.113335382286151,5,2.03433002512899,1.62545207078504,0.808460668392502,1.17030663093215,3.13413777920868,0.135922699743005,0.0331177673938022,0.0975395172204807,19.4396587111306,0.218327356347699,2.8706966328317,0.171257436761726,0.577209486618468,0.187366339228971,-0.508813472189094,-0.480777972595566,5.66324282194321,6.36559924343494,0.357253563219622,16.0061419645432,9.60521805020833,0.824832621780578
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_22_190","22_Lanta_drt","22","190_Lanta_drt","190",12,104.93395,83.4922616760694,1.25681048630733,0.520136520531578,7,3.67441104530178,2.9798867932684,1.17644723904635,1.60777800494893,5.02839854456804,0.187668406015712,0.0413700573983054,0.135441162537605,22.6933439736953,0.209857672551972,2.69869468791242,0.173716201216663,0.837425099784178,0.424731058624402,-0.048233629055145,-0.0253907797472857,8.97761073304742,3.58142554171218,0.539742634449116,15.0969060222748,5.17729645755295,0.777977641502398
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_2_26","2_Lanta_drt","2","26_Lanta_drt","26",1,7.70293333333333,9.29285809443646,0.828908959445426,NA,1,1,1,0,0,0,0,0,0,25.2303904309444,0.290320728291333,4.0288755849514,0.212128866909009,2.03951427184993,1.75482630555486,2.15176752177683,2.14477365754239,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_22_94","22_Lanta_drt","22","94_Lanta_drt","94",3,88.83556,47.2978549551986,1.87821540922198,-0.0913217442364904,1.66666666666667,1.63669070219474,1.61096286628683,0.623435718164915,0.610653546718648,0,0.096406030747323,0.0146022549788902,0,22.1282438941783,0.224460996129976,3.29036138047872,0.141516926687921,1.24773386620837,0.49671924179788,0.183375323299247,0.281735561210027,6.17560225482585,12.9368808021443,0.636485445425377,12.9368808021443,12.9368808021443,0.666666666666667
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_23_143","23_Lanta_drt","23","143_Lanta_drt","143",6,141.264761,99.1823001853621,1.4242940598876,0.620929289739661,3.33333333333333,1.77782089785557,1.49201576798256,0.431298370165012,0.351185178269746,1.19963216025448,0.0734078363364969,0.0106354623148644,0.0632393071483947,18.3645484261754,0.18480813075674,3.25031790649679,0.152745369802861,0.909066471265582,0.293196243398331,-1.15884784799187,-1.08043958527415,1.35863554631993,3.2526696769653,0.0994459926456315,9.65489530834682,6.50921487244076,0.497538546630527
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_23_191","23_Lanta_drt","23","191_Lanta_drt","191",12,33.3494425,8.51145648899764,3.91818280961775,-0.474461294127114,5.33333333333333,3.42192973795266,2.87903746703934,1.33195984340442,1.89615888444024,3.67264380193279,0.21650377281848,0.050611105223699,0.109393984574031,20.8175056682133,0.215202206141629,2.73138006911286,0.181500072897084,0.626329025631216,0.314283011221055,-0.309820659230827,-0.30279928944838,10.1700775092608,7.53923334266497,0.648694854342108,13.3387117016035,7.03920147919351,0.687373919860322
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_23_95","23_Lanta_drt","23","95_Lanta_drt","95",3,138.902775,72.4796381628834,1.91643858221041,-0.30110208128805,1.33333333333333,1.33266383499932,1.33199679748626,0.391499893085183,0.460742051811933,0,0.0894980288188263,0.0240780602431949,0,21.3256167750593,0.219036793814247,3.3748102301086,0.163845420541682,1.24785142682307,0.678433875779572,0.00676937400328333,0.0683036679443337,3.22772319846882,6.46844040107213,0.332663722972422,6.46844040107213,6.46844040107213,0.333333333333333
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_24_192","24_Lanta_drt","24","192_Lanta_drt","192",12,144.32496,68.3372775040103,2.11195068447862,0.765851997858561,7.33333333333333,3.69432796922245,2.88373802220414,1.16031207354966,1.57469184184808,5.16302030171955,0.192978110118148,0.0434514240835771,0.149392755978761,20.8252220656089,0.226075052716053,2.77641114276896,0.19262549779454,0.628797268787452,0.411676302556422,-0.107261520784187,-0.120072982303321,8.13417835628636,4.78725561326562,0.488363589490514,14.5054347049707,6.05324635600623,0.747497789553025
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_24_48","24_Lanta_drt","24","48_Lanta_drt","48",1,137.378853333333,118.645981023078,1.15788880625136,NA,1,1,1,0,0,0,0,0,0,16.3909436876002,0.172394175446713,3.05211616666667,NA,0.543231198915485,0.407560953790617,-1.73682185732668,-1.72498408312455,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_24_96","24_Lanta_drt","24","96_Lanta_drt","96",3,336.353662857143,259.497011983865,1.29617547533864,-0.622568722084859,2.33333333333333,1.23330760713352,1.13084784301077,0.358412163931386,0.624826133684533,2.99674370913961,0.0546363363429666,0.0145198393132719,0.0545229512738237,21.6804538712933,0.194863815285728,2.75321332056403,0.205830365166412,0.820041585851347,0.669890403997374,-0.40533881675211,-0.436576667669137,1.99358034546161,18.1154362818983,0.195187501464893,18.9645047673251,18.5236883314338,0.97728373412246
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_2_74","2_Lanta_drt","2","74_Lanta_drt","74",3,94.2942733333333,89.0231350024369,1.0592108818764,0.802170034923218,3,1.97169307454666,1.75236276479666,0.916342845594621,1.16976977753723,1.94896508982726,0.163803477905034,0.0356422723199469,0.0628716827627567,21.9718846977733,0.200074103751232,3.132858565125,0.166885897903179,1.17528089590024,0.639989452995283,-0.225343271221047,-0.174164751234189,7.19962880925504,16.0733823984566,0.556519683482104,18.0828718955424,16.7604225878685,0.931851202367381
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_3_123","3_Lanta_drt","3","123_Lanta_drt","123",6,27.4417,10.2025638801235,2.68968666331623,-0.324589567966353,4,2.63051496833009,2.33533097697886,1.01283914909565,1.35075387567812,2.35461318128381,0.201197648629824,0.0481301500640572,0.09194882310922,22.3753298535838,0.217289732727072,2.98591848279596,0.190540230444974,1.03023466216317,0.723235137320863,0.118637924259094,0.120333408370296,8.2036490631627,9.20942093521892,0.562348342010677,15.0409306450025,10.3173149838742,0.775093103973438
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_3_171","3_Lanta_drt","3","171_Lanta_drt","171",12,203.781207142857,146.637127797481,1.38969720836525,0.466427929281585,9.33333333333333,3.63083439013575,2.67005992144344,1.21512989967864,1.89545990090007,6.08575883449667,0.201284365994789,0.0493580656718641,0.167163460673357,20.359978630347,0.225278906116271,2.68998000191342,0.200623582049093,0.499476184807534,0.370971375913928,-0.221931363812498,-0.252518395834414,6.88087030310004,3.46447085187998,0.397830069709777,14.8497654509009,5.37063087868479,0.765241930055739
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_3_27","3_Lanta_drt","3","27_Lanta_drt","27",1,64.96017,76.7125081784757,0.846800235613034,NA,1,1,1,0,0,0,0,0,0,18.7598827840682,0.170047481737817,2.06126025416667,0.235365551225111,-0.0547792222032888,0.18577266169231,-1.51212220465482,-1.62049291531871,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_3_75","3_Lanta_drt","3","75_Lanta_drt","75",3,115.85508,121.483630971551,0.953668235575959,1,1.66666666666667,1.54276802625534,1.45586883917091,0.18055981929566,0.0602772943745021,0,0.0902621763561533,0.0150634041711004,0,26.5987659076965,0.280695225665573,2.5456660486777,0.196088942917319,0.90920850862113,0.697861241590537,1.80668232888937,1.7781727598212,0.575611655341964,1.41899166076948,0.0593251355454563,1.41899166076948,1.41899166076948,0.0731238429866487
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_4_124","4_Lanta_drt","4","124_Lanta_drt","124",6,19.924674,13.4312238874433,1.48345930102672,0.411124844654938,3.33333333333333,2.15145545824193,1.84749731094988,0.643746132481882,0.824029973596833,0.258318477712973,0.117095015018788,0.0215602977614151,0.0258198021106984,24.909478749974,0.209200464277415,2.36713643901171,0.174825637465332,0.804789132752592,0.411651618216728,0.2804407485904,0.292269444456983,5.77851156099825,12.6656832481084,0.419474627560805,15.2072254850297,12.1001089299433,0.783662652412534
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_4_172","4_Lanta_drt","4","172_Lanta_drt","172",12,80.0209826086956,71.6321716848439,1.11710954347105,0.986835192594605,7.66666666666667,3.60896828753035,2.47310965791953,0.881049497266162,1.31752638338064,5.04957955671941,0.149662747319641,0.037051697392178,0.144607874933721,19.7448866133798,0.191739737267608,3.05788298681572,0.173766366178316,0.875196647490862,0.444509510615933,-0.800400023844165,-0.765623832904593,6.27442944045096,3.53069593475671,0.368793871609369,14.6970172880232,4.58023866264564,0.757370472465416
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_5_125","5_Lanta_drt","5","125_Lanta_drt","125",6,77.1774666666667,61.9778575677906,1.2452425704172,0.29326665186346,4,2.99572383282341,2.774717171258,1.201263279452,1.68922722617052,2.63523605386504,0.188480030706644,0.0409081197844949,0.0326166500438989,22.8116522642379,0.242327509004082,2.22493670830874,0.181558061320833,0.312270089264248,0.0702006450705466,0.351426856291074,0.338462494196588,8.36389370716887,8.67617871379705,0.574680427056098,12.4686561505123,7.10698465259126,0.642537993570835
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_5_173","5_Lanta_drt","5","173_Lanta_drt","173",12,98.53459,88.3662938576121,1.11506984958283,0.480894331497097,7.33333333333333,4.00986727735387,3.16508943599506,1.03734810803944,1.39106718315704,4.3343591015597,0.179559511086142,0.040786323087026,0.12342924135192,20.9849561655305,0.217825706160808,2.85633541177394,0.175004899552596,0.748455884838201,0.361474750173947,-0.211276212351125,-0.188421078439138,8.63838138074332,5.36110870587894,0.515411873504363,15.0805208562183,5.86750956467064,0.77713327691369
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_5_29","5_Lanta_drt","5","29_Lanta_drt","29",1,33.9966,34.4608847435756,0.986527196065036,NA,1,1,1,0,0,0,0,0,0,29.9865252789962,0.230761706455026,2.2921406671664,0.203657992551746,1.25994198695466,1.03950962417291,1.63787062627346,1.59872734451897,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_5_77","5_Lanta_drt","5","77_Lanta_drt","77",3,138.1222975,103.250731695315,1.33773674270502,0.73407193951045,2.66666666666667,1.38259596264658,1.23242067025661,0.440331296205766,0.581279203672326,0.379030955687064,0.0781103395168923,0.0183328852089724,0.0103145397364972,20.1715363113693,0.219996766433302,3.46109301540002,0.219259888259731,1.18542397619399,1.08415992625612,-0.0806920771862667,-0.11616189397326,1.43089765301487,7.07457390002978,0.112011770040042,6.68806557120134,6.00427718226802,0.344651114050759
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_6_126","6_Lanta_drt","6","126_Lanta_drt","126",6,113.167253571429,123.266678727007,0.918068489717765,0.662263278259062,4.66666666666667,3.09839549018111,2.59712596814926,1.11827382159423,1.62692976944773,1.32990087122866,0.195448696574179,0.0458749283059479,0.0596468562817914,23.0348640504048,0.253768248977622,3.45162024199929,0.192534381361065,1.39454041161967,1.04981238358387,0.952077663620524,0.962124010034362,8.40533035933213,6.84053884681128,0.553906428924598,13.8581620664214,6.37732255867673,0.714142369574614
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_6_174","6_Lanta_drt","6","174_Lanta_drt","174",12,167.782050526316,135.19229224854,1.24106225092968,0.692792415507569,6.33333333333333,2.46131580241358,1.97794967755857,0.704425410552399,0.969435428293535,3.78346387687852,0.117017724982627,0.0266902677549306,0.102415281482111,23.2174874356256,0.22542387745077,2.61406635712509,0.163432326067528,0.768195482125278,0.288685400976181,0.251891609373931,0.288228497520791,5.07163258257645,7.15824612663096,0.317964796683863,15.6335781593462,8.47568159347103,0.805633568010976
